[I 2024-09-19 23:39:18,273] A new study created in memory with name: no-name-e354a574-ef94-4e8c-9d68-64cf2ce3ff8d
[I 2024-09-19 23:39:27,523] Trial 0 finished with value: 0.3449858854078026 and parameters: {'n_estimators': 183, 'max_depth': 8, 'min_child_weight': 9, 'learning_rate': 0.19905030354911354, 'subsample': 0.669326358389216, 'colsample_bytree': 0.6380515673753843, 'colsample_bylevel': 0.8023042626023913, 'gamma': 4.882532266457538, 'reg_alpha': 0.8664852089823155, 'reg_lambda': 8.064116430825486}. Best is trial 0 with value: 0.3449858854078026.
[I 2024-09-20 02:43:58,132] Trial 244 finished with value: 0.23283124962898133 and parameters: {'n_estimators': 862, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2827653698896835, 'subsample': 0.8103495469422566, 'colsample_bytree': 0.9715611245978653, 'colsample_bylevel': 0.8667136117878208, 'gamma': 3.9298387604632548, 'reg_alpha': 0.5707659395839983, 'reg_lambda': 0.45571171252607307}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:45:06,410] Trial 245 finished with value: 0.23121287831415233 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.25709460202780554, 'subsample': 0.7523981517119794, 'colsample_bytree': 0.9499557551279492, 'colsample_bylevel': 0.8805242337276842, 'gamma': 3.471299353698159, 'reg_alpha': 0.6005313875816333, 'reg_lambda': 0.5808796546994597}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:45:44,189] Trial 246 finished with value: 0.2606426370688874 and parameters: {'n_estimators': 897, 'max_depth': 6, 'min_child_weight': 4, 'learning_rate': 0.2507979916921742, 'subsample': 0.7434347995919114, 'colsample_bytree': 0.9485120206916186, 'colsample_bylevel': 0.883615188189627, 'gamma': 3.461022995115163, 'reg_alpha': 0.6030058710221264, 'reg_lambda': 0.949622809296141}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:46:43,468] Trial 247 finished with value: 0.240296335775858 and parameters: {'n_estimators': 871, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2247457927184744, 'subsample': 0.7514364733006348, 'colsample_bytree': 0.9342013881987543, 'colsample_bylevel': 0.8105858941552667, 'gamma': 3.531962447698614, 'reg_alpha': 0.5265848046794139, 'reg_lambda': 1.3115648331688516}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:47:38,015] Trial 248 finished with value: 0.2302932962299785 and parameters: {'n_estimators': 842, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.25790895425168725, 'subsample': 0.7609124804944036, 'colsample_bytree': 0.9465683996309493, 'colsample_bylevel': 0.8446157731088748, 'gamma': 3.3534606211602846, 'reg_alpha': 0.6363694227196142, 'reg_lambda': 0.6094631451002577}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:48:36,729] Trial 249 finished with value: 0.23563596654417482 and parameters: {'n_estimators': 841, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.24194481913690877, 'subsample': 0.7623639120824691, 'colsample_bytree': 0.958332377776698, 'colsample_bylevel': 0.8322758981716161, 'gamma': 3.333620336631934, 'reg_alpha': 0.6811156050814525, 'reg_lambda': 0.5401124041366454}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:49:27,862] Trial 250 finished with value: 0.23188071629679077 and parameters: {'n_estimators': 820, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2594907003584259, 'subsample': 0.7491640322534406, 'colsample_bytree': 0.9457721528615779, 'colsample_bylevel': 0.8466058492447086, 'gamma': 3.4467739327523885, 'reg_alpha': 0.660900066373444, 'reg_lambda': 1.02785351276962}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:50:22,625] Trial 251 finished with value: 0.2350858709660389 and parameters: {'n_estimators': 834, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.23288826118936817, 'subsample': 0.7565626612781587, 'colsample_bytree': 0.9503559237174686, 'colsample_bylevel': 0.8366455385644663, 'gamma': 3.366703073886751, 'reg_alpha': 0.5592234680235523, 'reg_lambda': 0.5004163685468992}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:51:21,559] Trial 252 finished with value: 0.22964855691318506 and parameters: {'n_estimators': 880, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.26417109530050736, 'subsample': 0.737592901058058, 'colsample_bytree': 0.9611371407218969, 'colsample_bylevel': 0.8526697175268815, 'gamma': 3.516163562647692, 'reg_alpha': 0.5424785527791647, 'reg_lambda': 1.1826986458420927}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:52:20,415] Trial 253 finished with value: 0.23572367428907431 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.22115369007806612, 'subsample': 0.7337662968267911, 'colsample_bytree': 0.9608868833572234, 'colsample_bylevel': 0.8497632676822865, 'gamma': 3.5939455366601036, 'reg_alpha': 0.5412716504222145, 'reg_lambda': 0.846119322144729}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:53:17,727] Trial 254 finished with value: 0.23722674434692487 and parameters: {'n_estimators': 876, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2499997156219646, 'subsample': 0.7358281904402614, 'colsample_bytree': 0.9374515403092583, 'colsample_bylevel': 0.8403346394032905, 'gamma': 3.481308256664688, 'reg_alpha': 0.6260544158222017, 'reg_lambda': 1.1426746622072215}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:54:10,859] Trial 255 finished with value: 0.24010515147931866 and parameters: {'n_estimators': 853, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2644084240525776, 'subsample': 0.7500369388784334, 'colsample_bytree': 0.7043072075553741, 'colsample_bylevel': 0.8241063183177514, 'gamma': 3.611754937611875, 'reg_alpha': 0.6012137637365482, 'reg_lambda': 0.3436241154770586}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:55:04,991] Trial 256 finished with value: 0.3077628734032726 and parameters: {'n_estimators': 883, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.05429560103948921, 'subsample': 0.7424133659396331, 'colsample_bytree': 0.9671173015878303, 'colsample_bylevel': 0.8557678282978575, 'gamma': 3.236129592911633, 'reg_alpha': 0.5056808021663076, 'reg_lambda': 4.058296533825562}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:56:05,233] Trial 257 finished with value: 0.23536973184008336 and parameters: {'n_estimators': 865, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.23901577822192732, 'subsample': 0.7652299854067881, 'colsample_bytree': 0.9490873455776991, 'colsample_bylevel': 0.6027394034336375, 'gamma': 4.84498722298238, 'reg_alpha': 0.6372874242989396, 'reg_lambda': 0.6443799629781338}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:57:05,004] Trial 258 finished with value: 0.24399166788171162 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2671915824608536, 'subsample': 0.7279413246478522, 'colsample_bytree': 0.8351608366565788, 'colsample_bylevel': 0.8442060103793373, 'gamma': 3.504365324414983, 'reg_alpha': 0.523643767500414, 'reg_lambda': 0.763706284867646}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:57:58,393] Trial 259 finished with value: 0.23125485309830815 and parameters: {'n_estimators': 808, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.25414372777859806, 'subsample': 0.7552338219862257, 'colsample_bytree': 0.9551580494294514, 'colsample_bylevel': 0.830990743530719, 'gamma': 4.685133803436679, 'reg_alpha': 0.5468863511132673, 'reg_lambda': 3.6409941064681184}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:58:52,305] Trial 260 finished with value: 0.23312588794595673 and parameters: {'n_estimators': 843, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.21375291068615737, 'subsample': 0.7430692258513556, 'colsample_bytree': 0.9385384575960093, 'colsample_bylevel': 0.858953512740358, 'gamma': 3.6728215932351214, 'reg_alpha': 0.575796227896986, 'reg_lambda': 1.2884345989538186}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 02:59:50,135] Trial 261 finished with value: 0.2325072958412723 and parameters: {'n_estimators': 873, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.23657972839343164, 'subsample': 0.7736314718635523, 'colsample_bytree': 0.9715213691058284, 'colsample_bylevel': 0.8505798335964674, 'gamma': 3.3670785412930377, 'reg_alpha': 0.4614011766250313, 'reg_lambda': 0.9698635699874418}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:00:50,839] Trial 262 finished with value: 0.23120231847687905 and parameters: {'n_estimators': 856, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.26849498983001946, 'subsample': 0.7267655653400661, 'colsample_bytree': 0.962126474804806, 'colsample_bylevel': 0.8170661810285712, 'gamma': 3.7898645506985025, 'reg_alpha': 0.6084824075897167, 'reg_lambda': 0.3746741400549309}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:01:47,532] Trial 263 finished with value: 0.2309665774784661 and parameters: {'n_estimators': 858, 'max_depth': 10, 'min_child_weight': 9, 'learning_rate': 0.2666517037259037, 'subsample': 0.7158698070597767, 'colsample_bytree': 0.9597699346450851, 'colsample_bylevel': 0.817624514850032, 'gamma': 3.7449688470580766, 'reg_alpha': 0.5930864452745828, 'reg_lambda': 0.1904189743099765}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:02:49,059] Trial 264 finished with value: 0.24036144837939438 and parameters: {'n_estimators': 862, 'max_depth': 10, 'min_child_weight': 5, 'learning_rate': 0.29942645359450903, 'subsample': 0.7249649692492067, 'colsample_bytree': 0.9603470784529149, 'colsample_bylevel': 0.8116897990175328, 'gamma': 3.7621152419842994, 'reg_alpha': 0.5710817213522033, 'reg_lambda': 0.1285653044978566}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:03:45,297] Trial 265 finished with value: 0.23240859444254175 and parameters: {'n_estimators': 840, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2723108485809011, 'subsample': 0.7083703055278701, 'colsample_bytree': 0.9415109520756755, 'colsample_bylevel': 0.8162597070117351, 'gamma': 3.709088243990757, 'reg_alpha': 0.49009053026220084, 'reg_lambda': 0.31396214015311597}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:04:39,944] Trial 266 finished with value: 0.23414782269080767 and parameters: {'n_estimators': 854, 'max_depth': 10, 'min_child_weight': 9, 'learning_rate': 0.24292723020705417, 'subsample': 0.724845982192671, 'colsample_bytree': 0.9645169290225437, 'colsample_bylevel': 0.8029062209687243, 'gamma': 3.808710397394354, 'reg_alpha': 0.5497344265769487, 'reg_lambda': 0.16546742099576614}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:05:36,358] Trial 267 finished with value: 0.2444013971504054 and parameters: {'n_estimators': 881, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.27596671670914, 'subsample': 0.7170917561336646, 'colsample_bytree': 0.5533243735162956, 'colsample_bylevel': 0.8239208605039674, 'gamma': 3.6524330040990485, 'reg_alpha': 0.5906638831508437, 'reg_lambda': 0.41364364321908487}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:05:56,737] Trial 268 finished with value: 0.2830890633058211 and parameters: {'n_estimators': 305, 'max_depth': 10, 'min_child_weight': 9, 'learning_rate': 0.22479875698445562, 'subsample': 0.7138789693808536, 'colsample_bytree': 0.9723907757316045, 'colsample_bylevel': 0.7918390151505266, 'gamma': 4.029351823997137, 'reg_alpha': 0.5194968163902488, 'reg_lambda': 0.039896709982725875}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:06:31,033] Trial 269 finished with value: 0.28018952112576 and parameters: {'n_estimators': 855, 'max_depth': 5, 'min_child_weight': 4, 'learning_rate': 0.2516686995982651, 'subsample': 0.7272770533886017, 'colsample_bytree': 0.9162865000257914, 'colsample_bylevel': 0.8180387417639773, 'gamma': 3.919735761846783, 'reg_alpha': 0.6118866992621801, 'reg_lambda': 0.3439677632994924}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:07:24,237] Trial 270 finished with value: 0.23316820902873436 and parameters: {'n_estimators': 873, 'max_depth': 10, 'min_child_weight': 10, 'learning_rate': 0.29946804247645514, 'subsample': 0.7367097425998537, 'colsample_bytree': 0.9310847000725445, 'colsample_bylevel': 0.8381318723124369, 'gamma': 3.579029979752859, 'reg_alpha': 0.5680314107345189, 'reg_lambda': 1.4616201377791105}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:08:19,557] Trial 271 finished with value: 0.24854907917178393 and parameters: {'n_estimators': 849, 'max_depth': 10, 'min_child_weight': 5, 'learning_rate': 0.2685221358880773, 'subsample': 0.7008761815000826, 'colsample_bytree': 0.9554414112479349, 'colsample_bylevel': 0.8032264078369883, 'gamma': 0.7014739281949678, 'reg_alpha': 0.5425240499822528, 'reg_lambda': 0.5682848297078484}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:09:14,177] Trial 272 finished with value: 0.23482613681498976 and parameters: {'n_estimators': 828, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.23614843737406624, 'subsample': 0.7383428212217489, 'colsample_bytree': 0.9435492753305866, 'colsample_bylevel': 0.8329358686605758, 'gamma': 3.759726525338679, 'reg_alpha': 0.5871119327546894, 'reg_lambda': 0.8317230684036612}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:10:16,431] Trial 273 finished with value: 0.2371256137096188 and parameters: {'n_estimators': 883, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.27905877234882265, 'subsample': 0.8464191145207642, 'colsample_bytree': 0.9938143051804166, 'colsample_bylevel': 0.8260458093852504, 'gamma': 3.8654389574593635, 'reg_alpha': 0.6494392620623615, 'reg_lambda': 1.0698142445245753}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:11:12,488] Trial 274 finished with value: 0.22929421389238397 and parameters: {'n_estimators': 865, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2526694066571298, 'subsample': 0.7633544009378183, 'colsample_bytree': 0.9647860295681613, 'colsample_bylevel': 0.7788648604445199, 'gamma': 3.563154894365913, 'reg_alpha': 0.6088075035967847, 'reg_lambda': 1.749996901794083}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:12:12,639] Trial 275 finished with value: 0.24348695964863465 and parameters: {'n_estimators': 871, 'max_depth': 10, 'min_child_weight': 1, 'learning_rate': 0.2077139178609479, 'subsample': 0.7705581133445784, 'colsample_bytree': 0.9738691107997712, 'colsample_bylevel': 0.8461359174579075, 'gamma': 3.535050622958199, 'reg_alpha': 0.5692623058081007, 'reg_lambda': 1.8154908513201278}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:13:09,702] Trial 276 finished with value: 0.2352773223893835 and parameters: {'n_estimators': 885, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.248178923227564, 'subsample': 0.7650132960649119, 'colsample_bytree': 0.9524881174274571, 'colsample_bylevel': 0.7850706104201486, 'gamma': 3.3960654648250435, 'reg_alpha': 0.5316253958187265, 'reg_lambda': 1.9924786293998333}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:14:06,356] Trial 277 finished with value: 0.23726298875609678 and parameters: {'n_estimators': 840, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.22130589158053857, 'subsample': 0.7587965148184592, 'colsample_bytree': 0.9273124439858588, 'colsample_bylevel': 0.83655632418032, 'gamma': 3.610637665430371, 'reg_alpha': 0.4928101709559701, 'reg_lambda': 1.4060353953010032}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:15:03,927] Trial 278 finished with value: 0.2298984721480995 and parameters: {'n_estimators': 872, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2535607380299615, 'subsample': 0.7775431597805595, 'colsample_bytree': 0.9682984384833291, 'colsample_bylevel': 0.8555829251014152, 'gamma': 3.27214926041876, 'reg_alpha': 0.5850988394551915, 'reg_lambda': 1.5826886906730646}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:15:30,271] Trial 279 finished with value: 0.4012173190495112 and parameters: {'n_estimators': 870, 'max_depth': 3, 'min_child_weight': 4, 'learning_rate': 0.06156715783019277, 'subsample': 0.779816377376145, 'colsample_bytree': 0.9680288461572463, 'colsample_bylevel': 0.7651615314186083, 'gamma': 3.37748371742161, 'reg_alpha': 0.5561850285410241, 'reg_lambda': 2.2034485405667215}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:16:30,287] Trial 280 finished with value: 0.2298644935342964 and parameters: {'n_estimators': 886, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.28604830615413196, 'subsample': 0.7750880458025754, 'colsample_bytree': 0.9829157744356279, 'colsample_bylevel': 0.8546587076536426, 'gamma': 3.2386942272962016, 'reg_alpha': 0.5814648583688453, 'reg_lambda': 1.688778753281918}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:17:29,565] Trial 281 finished with value: 0.2332437157474132 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.29947676044683036, 'subsample': 0.7753937962763372, 'colsample_bytree': 0.9992350800546358, 'colsample_bylevel': 0.7440092899008661, 'gamma': 3.14355936437446, 'reg_alpha': 0.5859693594007747, 'reg_lambda': 1.6958914365568771}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:18:19,556] Trial 282 finished with value: 0.2377299309176455 and parameters: {'n_estimators': 811, 'max_depth': 10, 'min_child_weight': 2, 'learning_rate': 0.28158318618780126, 'subsample': 0.7699682619938754, 'colsample_bytree': 0.6229578897258419, 'colsample_bylevel': 0.7775928381081544, 'gamma': 3.254904672217428, 'reg_alpha': 0.6256283594754007, 'reg_lambda': 1.4861312104484639}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:19:14,697] Trial 283 finished with value: 0.31582722401127583 and parameters: {'n_estimators': 885, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.04900359367567303, 'subsample': 0.7827145431093652, 'colsample_bytree': 0.9773498719726971, 'colsample_bylevel': 0.8469519765085757, 'gamma': 3.212973158586945, 'reg_alpha': 0.6092776409412267, 'reg_lambda': 1.888548956307059}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:20:09,804] Trial 284 finished with value: 0.23492366548601645 and parameters: {'n_estimators': 866, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.25489505270081503, 'subsample': 0.8336403483671505, 'colsample_bytree': 0.9900001456295131, 'colsample_bylevel': 0.8544611809561151, 'gamma': 3.0978730398151555, 'reg_alpha': 0.6728730437346039, 'reg_lambda': 1.7014411961001652}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:21:08,887] Trial 285 finished with value: 0.23613651150797713 and parameters: {'n_estimators': 884, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2840647096267354, 'subsample': 0.7643259215007949, 'colsample_bytree': 0.9631186470328391, 'colsample_bylevel': 0.8300323003204305, 'gamma': 3.256832546330614, 'reg_alpha': 0.9988947478570687, 'reg_lambda': 1.7414743793161933}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:22:00,645] Trial 286 finished with value: 0.23224881622613885 and parameters: {'n_estimators': 835, 'max_depth': 10, 'min_child_weight': 8, 'learning_rate': 0.2718851523621857, 'subsample': 0.7778614129036036, 'colsample_bytree': 0.973702203006889, 'colsample_bylevel': 0.8423310994013778, 'gamma': 3.3685407361223403, 'reg_alpha': 0.58664220017882, 'reg_lambda': 1.2496924883328222}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:22:54,935] Trial 287 finished with value: 0.23518293725481265 and parameters: {'n_estimators': 861, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2504031691824806, 'subsample': 0.7887446956256169, 'colsample_bytree': 0.8629174094553977, 'colsample_bylevel': 0.8576260686691537, 'gamma': 3.4755081358836826, 'reg_alpha': 0.6480841932232003, 'reg_lambda': 1.4744695155565803}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:23:54,001] Trial 288 finished with value: 0.2393412985664118 and parameters: {'n_estimators': 851, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2312414769448781, 'subsample': 0.7622574405537828, 'colsample_bytree': 0.9589468299427693, 'colsample_bylevel': 0.8098968538070512, 'gamma': 3.3213154058300347, 'reg_alpha': 0.43695016221098704, 'reg_lambda': 1.6778152236041306}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:24:55,043] Trial 289 finished with value: 0.2391867163335474 and parameters: {'n_estimators': 886, 'max_depth': 10, 'min_child_weight': 5, 'learning_rate': 0.2859292472322452, 'subsample': 0.7448152137876352, 'colsample_bytree': 0.9904268273404303, 'colsample_bylevel': 0.8373815592200217, 'gamma': 3.1704410646928407, 'reg_alpha': 0.5652220101248475, 'reg_lambda': 1.2140836441661462}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:25:54,183] Trial 290 finished with value: 0.2338813317922921 and parameters: {'n_estimators': 821, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2586759167268349, 'subsample': 0.7742628570954573, 'colsample_bytree': 0.9494223653202184, 'colsample_bylevel': 0.8495877956041581, 'gamma': 0.38120997334668516, 'reg_alpha': 0.4684894080925249, 'reg_lambda': 5.537289544928445}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:26:54,428] Trial 291 finished with value: 0.23444163174537783 and parameters: {'n_estimators': 868, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.26956888253391614, 'subsample': 0.8238227769557689, 'colsample_bytree': 0.9833645010858179, 'colsample_bylevel': 0.8303070758572173, 'gamma': 3.4438870089807136, 'reg_alpha': 0.616340071435352, 'reg_lambda': 2.052323316500531}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:27:59,187] Trial 292 finished with value: 0.2307231482415668 and parameters: {'n_estimators': 900, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.24025102544151417, 'subsample': 0.7571994555035583, 'colsample_bytree': 0.9680476075490533, 'colsample_bylevel': 0.8617243259865205, 'gamma': 3.534218006289901, 'reg_alpha': 0.5711710811330581, 'reg_lambda': 1.5719561780438673}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:28:59,452] Trial 293 finished with value: 0.2354513054171222 and parameters: {'n_estimators': 888, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.22134422613340252, 'subsample': 0.8644485282305499, 'colsample_bytree': 0.9694104892250267, 'colsample_bylevel': 0.8621140416357596, 'gamma': 3.3043601933325712, 'reg_alpha': 0.51768944527049, 'reg_lambda': 1.622101583966261}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:29:14,704] Trial 294 finished with value: 0.3132462313631833 and parameters: {'n_estimators': 210, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.19889821203986355, 'subsample': 0.7573025898512507, 'colsample_bytree': 0.9803654667192827, 'colsample_bylevel': 0.8526341329478212, 'gamma': 3.5072614603914083, 'reg_alpha': 0.5714183666188722, 'reg_lambda': 1.529570836618075}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:30:16,898] Trial 295 finished with value: 0.23537484869888062 and parameters: {'n_estimators': 897, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.24338554163951498, 'subsample': 0.7916247155814441, 'colsample_bytree': 0.9731925200271293, 'colsample_bylevel': 0.8665270277679024, 'gamma': 3.551608818369688, 'reg_alpha': 0.5553523151014627, 'reg_lambda': 1.3657190485234585}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:31:13,878] Trial 296 finished with value: 0.23975113872029818 and parameters: {'n_estimators': 885, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.29978080652506517, 'subsample': 0.7679263952411183, 'colsample_bytree': 0.6574372780132403, 'colsample_bylevel': 0.8450842172018445, 'gamma': 3.4131698179402874, 'reg_alpha': 0.5347841089252553, 'reg_lambda': 1.8484782651486802}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:32:06,941] Trial 297 finished with value: 0.37528263877628143 and parameters: {'n_estimators': 872, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.02261807499400504, 'subsample': 0.7505784610423673, 'colsample_bytree': 0.9463776907286464, 'colsample_bylevel': 0.5593603630783655, 'gamma': 3.292057349286964, 'reg_alpha': 0.731976636396699, 'reg_lambda': 1.093693886611105}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:32:28,094] Trial 298 finished with value: 0.2812212849096374 and parameters: {'n_estimators': 259, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.23344109448100725, 'subsample': 0.7587443262304789, 'colsample_bytree': 0.9876104749911158, 'colsample_bylevel': 0.8568132999944329, 'gamma': 3.6007038046371576, 'reg_alpha': 0.5784424359452558, 'reg_lambda': 1.3762612704798856}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:33:28,165] Trial 299 finished with value: 0.23275376953573668 and parameters: {'n_estimators': 899, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.24728212773026134, 'subsample': 0.8416243410327228, 'colsample_bytree': 0.9670218333502987, 'colsample_bylevel': 0.8720687535238559, 'gamma': 4.108653648497861, 'reg_alpha': 0.5084494263339095, 'reg_lambda': 1.1516807846314387}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:34:26,401] Trial 300 finished with value: 0.24190679350317068 and parameters: {'n_estimators': 846, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2119037255887722, 'subsample': 0.7826033870850136, 'colsample_bytree': 0.9996592895588372, 'colsample_bylevel': 0.7532531462024876, 'gamma': 3.488475049338342, 'reg_alpha': 0.6060121558433873, 'reg_lambda': 0.934812483514935}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:35:27,524] Trial 301 finished with value: 0.23131871465574258 and parameters: {'n_estimators': 870, 'max_depth': 10, 'min_child_weight': 4, 'learning_rate': 0.2823214423615139, 'subsample': 0.7737699198435167, 'colsample_bytree': 0.939978125766442, 'colsample_bylevel': 0.8427956588946001, 'gamma': 4.357097097597608, 'reg_alpha': 0.638926066667925, 'reg_lambda': 1.6315520380344004}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:36:21,706] Trial 302 finished with value: 0.2370289914590175 and parameters: {'n_estimators': 835, 'max_depth': 10, 'min_child_weight': 3, 'learning_rate': 0.2576331925939829, 'subsample': 0.7455653308050342, 'colsample_bytree': 0.9568783063482975, 'colsample_bylevel': 0.6994865417093215, 'gamma': 4.560741437458263, 'reg_alpha': 0.5598005950291036, 'reg_lambda': 1.9647497363781359}. Best is trial 136 with value: 0.22908983356706436.
[I 2024-09-20 03:37:00,374] Trial 303 finished with value: 0.2740162548682022 and parameters: {'n_estimators': 798, 'max_depth': 6, 'min_child_weight': 4, 'learning_rate': 0.23617283171489117, 'subsample': 0.8187269455939002, 'colsample_bytree': 0.9794161624214284, 'colsample_bylevel': 0.8614864547115925, 'gamma': 3.032683808958679, 'reg_alpha': 0.5969435965239589, 'reg_lambda': 5.1023292568699254}. Best is trial 136 with value: 0.22908983356706436.
